Date,AAL,AAPL,ABT,ADBE,ADS,AES,ALGN,AMD,AME,AMGN,AMZN,APA,APD,ATVI,BAC,BLL,BXP,C,CBOE,CCI,CF,CHRW,CHTR,CL,CMCSA,CMG,COG,CVX,DG,DRE,DUK,EQIX,ETN,F,FE,FMC,KMB,KR,LNT,RE,STZ,T,VRTX,XOM,10 YR
8/20/2012,10.7644,20.29635,26.62442,33.75,128.05294,9.01698,34.07,4.07,32.62159,67.97933,239.45,75.67887,68.68298,11.13491,7.28951,19.73408,84.12131,27.29262,24.70323,48.71664,33.61402,47.25381,77.28,43.74152,14.60516,296.97,19.52454,80.09814,47.62429,10.52623,46.20875,156.40586,35.3373,6.54876,31.81931,37.36886,62.04477,9.53147,17.39821,88.11166,29.92384,23.21934,54.63,62.74577,0.0182
8/21/2012,10.94349,20.69259,26.72227,33.84,128.8248,9.06358,33.78,4.01,32.50803,68.60097,243.1,75.94429,69.13848,11.04134,7.31621,19.88756,84.32529,27.07946,24.66032,48.70878,33.99563,47.13035,77.11,43.60496,14.57513,297,19.64142,80.21974,47.40854,10.48956,46.16678,157.73195,35.50749,6.52128,31.75671,38.12296,61.80889,9.50982,17.29901,86.50872,29.95172,23.20031,54.67,62.93948,0.018
8/22/2012,10.40621,20.49954,26.63665,33.5,128.533,8.83835,32.4,3.9,32.42285,68.4292,241.198,74.95967,67.92652,10.97116,7.25391,19.61315,84.29507,26.2757,24.65173,48.48852,32.87146,46.75996,76.38,43.33183,14.5644,291.99,19.00089,79.60459,46.62997,10.3942,45.63516,157.90386,35.40692,6.49379,31.20726,37.35515,61.49192,9.39289,17.02431,85.84918,29.99819,23.20031,53.87,62.63816,0.0171
8/23/2012,10.47219,20.51786,26.84459,32.26,130.3591,8.93931,32.89,3.94,32.61213,69.18989,245.74,74.91686,67.78011,10.99455,7.26281,19.59455,84.49149,26.49329,24.71182,48.68518,33.0082,47.04804,77.73,43.77049,14.56654,295,19.57129,80.1196,46.58307,10.45288,45.79604,158.40319,35.92522,6.52128,31.11685,37.1632,61.66883,9.44486,17.02812,86.32505,30.40709,23.44779,53.56,63.16905,0.0168
8/26/2012,10.40621,20.90327,26.79566,32.32,130.82975,8.97815,32.82,3.85,32.72569,69.05902,243.92,74.85693,67.13753,10.95712,7.1827,19.51083,84.18175,26.36895,24.67748,48.81104,32.74584,46.52949,77.24,43.7829,14.57513,292.95,19.74896,79.91932,45.82326,10.47489,45.82402,160.55605,35.71636,6.45256,31.06121,36.79986,61.63935,9.52714,17.0472,86.37514,30.15617,23.39703,53.51,62.94665,
8/27/2012,10.18941,20.87604,26.79974,32.06,129.97317,8.86941,33.6,3.79,32.56481,68.71548,246.11,74.50589,66.90978,10.99455,7.0848,19.47828,84.49905,26.0581,24.80624,49.11783,32.88259,46.17556,76.76,44.01051,14.56654,294.07,19.48713,80.3628,45.79512,10.56291,45.72609,162.12772,35.30636,6.4182,30.85256,36.75187,61.6762,9.61375,16.98234,87.10486,30.14688,23.25107,54.09,63.20492,0.0165
8/28/2012,9.85008,20.83477,26.75081,31.96,130.30262,8.94708,33.99,3.77,32.64998,68.47827,247.12,74.08636,66.7227,11.03198,7.1204,19.47828,84.49905,26.56434,24.78907,49.41675,32.99389,46.91634,76.46,44.04361,14.56654,293.24,19.22531,79.96939,45.53246,10.55558,45.68412,163.52749,35.05107,6.40446,30.59522,37.05351,61.54352,9.5921,16.94418,86.76936,30.5279,23.3653,53.32,63.06144,0.0164
8/29/2012,9.80295,20.53784,26.66519,31.46,129.1166,8.84611,33.83,3.7,32.35661,68.01205,246.22,72.85344,66.50308,10.91969,7.0403,19.49223,84.15909,26.33342,24.66827,49.67634,32.36741,46.29079,77,43.78704,14.42925,290.03,18.95414,79.34709,46.96767,10.55558,45.33437,160.818,34.42447,6.39759,30.42134,36.90955,61.53615,9.61375,16.88314,86.61838,30.50002,23.2828,53.28,62.55924,0.0166
8/30/2012,10.04803,20.58029,26.72227,31.27,129.56842,8.84611,33.95,3.72,32.47017,68.64186,248.27,73.41853,67.17007,11.00391,7.1115,19.66006,84.71058,26.38671,24.53885,49.9202,32.91598,46.59534,77.8,43.99395,14.38634,288.64,19.3609,80.2269,47.90571,10.63627,45.31339,161.79211,34.59466,6.4182,30.39352,37.23861,61.6246,9.64839,16.81827,86.9455,30.61154,23.25107,53.33,62.63098,0.0163
9/3/2012,9.85008,20.8813,26.68965,31.435,130.56618,8.76845,35.18,3.64,32.64998,68.97722,247.88,72.23698,66.28347,10.92905,7.1204,19.47824,85.18652,26.37783,24.96163,49.72354,32.55662,46.6118,77.08,44.37054,14.38419,285.99,19.40298,79.55452,47.52111,10.81965,45.33437,162.38148,34.20787,6.4663,30.24747,36.81357,61.72043,9.67438,16.94418,89.31079,30.87174,23.35895,54.53,62.50185,
9/4/2012,10.57588,20.73466,26.80789,32.26,130.69797,8.76845,35.64,3.51,32.2809,68.77273,246.22,72.3226,66.78777,11.06005,7.0848,19.66473,84.89945,26.44,24.7373,50.04607,33.11474,46.66942,78.16,44.07258,14.46357,288.57,18.97284,79.23264,47.89632,10.79031,45.09655,161.82485,34.02221,6.57625,29.75366,37.20433,61.43295,9.76965,16.92129,89.52048,30.81598,23.4351,54.99,62.65251,0.0159
9/5/2012,10.7644,20.92152,27.28493,32.79,132.34522,8.83058,37.37,3.66,33.34084,69.36574,251.38,74.10348,67.93466,11.44369,7.44127,19.90249,85.33006,27.63899,24.77181,51.0687,33.84935,47.24068,79.28,44.48227,14.86689,302.33,19.44038,80.8492,47.50235,10.96636,45.46728,165.16465,35.6622,6.81333,30.1501,38.04755,62.19156,10.0035,17.2952,91.16444,31.65236,23.75874,57.44,63.84343,0.016
9/6/2012,11.44306,21.05053,27.19116,32.46,132.90058,8.84611,37.92,3.45,33.57743,68.67458,259.14,76.97173,68.00786,11.24719,7.84229,19.94445,86.40283,28.48273,24.89261,50.73831,34.18167,47.56356,78.15,43.98982,14.78536,326.35,19.71623,81.54303,46.7613,11.02504,45.27142,161.64476,36.69107,6.96794,29.99013,38.35604,61.67838,9.84327,17.09298,91.18122,31.27135,23.6699,57.1,64.51063,0.0168
9/9/2012,11.3111,20.50295,27.39502,32.13,132.65585,8.90048,37.48,3.47,33.57743,68.7482,257.09,76.69774,67.69877,11.20976,7.64624,19.90249,85.52648,28.26958,24.72867,50.14833,33.73327,47.47249,77.8,42.91386,14.66094,332.81,19.68818,81.51442,45.93582,11.06905,45.34836,159.1481,36.45126,6.94733,29.79539,38.85648,61.26189,9.98184,17.07772,91.02185,30.44426,23.74605,56.64,64.19496,
9/10/2012,10.95291,20.43643,27.4521,32.43,132.4017,8.93155,38.1,3.75,33.33137,68.65822,255.67,76.87754,68.31695,11.21912,8.04726,20.02371,85.12609,29.00673,24.75456,50.43939,33.59653,47.58012,78.9,42.5497,14.70384,332.51,20.81028,81.67178,45.8045,11.17175,45.08955,154.77688,36.83805,6.97481,29.69106,39.24039,61.24701,10.13341,17.03194,91.21477,30.48143,23.87296,56.05,64.2954,0.0168
9/11/2012,11.14143,20.72105,27.66004,32.42,132.20403,8.74515,38.51,3.89,33.60582,68.01205,255.63,77.494,67.82891,11.14426,7.99379,20.06101,85.18652,29.35311,24.84947,50.14046,34.12125,47.57184,80.2,42.46693,14.84114,337.89,21.29184,81.88637,46.63935,11.31845,44.80276,152.70588,36.86899,7.01604,29.64238,39.30209,61.23958,10.3586,16.88695,91.53349,30.19334,23.93642,55.74,64.24518,0.017
9/12/2012,10.60416,21.1291,28.24309,32.81,133.05119,8.93155,39.17,3.92,33.68166,68.15519,260.24,79.1807,68.56097,11.22848,8.37699,20.29877,86.75034,30.59651,25.02203,50.36859,35.05303,47.39384,81.63,43.26148,15.12432,340.8,21.39003,83.37417,47.59615,11.46516,45.22945,164.12506,36.99277,7.10537,30.41439,40.15216,61.93125,10.34128,17.03194,92.35547,30.44426,24.20929,56.21,65.45045,0.0177
9/13/2012,9.92549,21.38588,27.83536,33.34,132.63702,8.98591,38.22,3.9,34.25993,66.54793,261.27,79.1807,69.53704,11.33141,8.51067,20.17756,87.68712,30.89848,25.28088,49.9438,35.56821,47.41454,82.54,42.93456,15.14577,336.45,21.44146,83.86772,47.05209,11.56786,44.90069,159.85207,36.53635,7.23594,30.10141,40.13845,61.49245,10.30663,16.86024,93.0097,29.91455,23.64451,58.08,66.2181,0.0175
9/16/2012,9.95377,21.64887,28.18193,33.41,134.16191,8.85388,37.55,4.01,33.98501,67.14503,258,78.85535,69.64278,11.20976,8.28788,20.11695,87.53603,30.25013,25.55699,50.47085,35.04667,46.97574,80.74,43.51391,15.0428,346.82,21.07677,83.78904,47.00519,11.48717,44.86571,159.2054,36.55956,7.13973,30.10141,39.93278,61.74532,10.31096,16.70763,92.38902,30.61154,23.86027,57.54,65.9383,
9/17/2012,9.71812,21.71473,28.0963,32.57,133.66303,8.67525,37.46,3.62,34.01345,67.10413,258.75,77.61387,69.4069,11.10684,8.2255,20.10296,86.841,30.14356,25.72092,50.49445,34.95126,46.78946,79.89,43.86981,14.95055,341.54,21.01599,83.66744,47.13651,11.3698,44.18021,162.03768,36.86126,7.16035,30.11532,39.73398,62.199,10.23301,16.66947,92.15417,30.48143,23.89835,57.45,65.75177,0.0185
9/18/2012,10.34023,21.72061,28.2757,33.12,134.95259,8.65195,37.03,3.66,34.17461,66.83421,261.68,76.38095,69.33369,11.11619,8.27897,20.03303,85.86644,30.35671,26.06605,51.0451,35.42988,47.52217,80.38,43.82015,15.1801,343.25,20.87106,83.40278,48.00889,11.28178,44.36907,161.98856,37.53428,7.27717,30.28224,39.76826,62.74937,10.38891,16.67329,92.53161,30.81598,23.96181,57.9,64.97695,0.0182
9/19/2012,10.06688,21.61543,28.48364,34.5298,134.19015,8.69855,36.52,3.59,34.33577,67.31679,260.81,76.34671,69.17915,11.13491,8.18985,19.89783,85.02032,30.0281,26.11782,51.16309,34.97035,47.64635,80.28,44.19259,15.42475,338.89,20.66534,84.29689,49.2002,11.09839,44.71882,159.80296,37.10881,7.17409,30.73432,39.75454,63.21793,10.34994,16.6275,91.87738,31.34569,24.07603,58.13,65.65851,0.0179
9/20/2012,10.05745,21.65858,28.38579,33.83,133.8607,8.63642,37.83,3.6,34.35472,67.09595,257.47,75.85011,68.73992,11.30333,8.11856,19.81858,85.77579,29.90376,26.09194,51.33616,34.77477,47.70431,79.43,44.085,15.54265,336.4,21.06275,84.26113,49.65984,11.1204,44.82374,163.2901,37.23258,7.14661,30.73432,39.54203,63.45592,10.25467,16.47107,91.10573,30.90891,24.16487,59.04,65.94548,0.018
9/23/2012,9.90664,21.37072,28.38171,33.415,133.20179,8.72962,37.33,3.46,33.62478,67.81574,254.805,74.44596,68.27628,11.28462,8.10964,19.86053,85.04298,29.74389,26.09194,50.32139,34.46947,48.49082,76.37,44.25466,15.63061,333.02,20.53443,84.24325,49.25648,11.09839,45.22246,163.75669,36.92315,7.09163,30.88038,39.04844,63.66417,10.25467,16.7,91.36574,30.53719,24.27275,58.72,65.91678,
9/24/2012,9.68984,20.83706,28.3654,32.895,133.90776,8.58205,37.23,3.28,33.50154,68.55189,252.46,73.01612,67.79638,10.8963,7.95369,19.68338,83.72092,29.18436,25.64327,50.0618,34.0497,48.88408,75.44,44.13465,15.3839,323.47,20.40819,83.63554,49.43471,10.82698,45.00561,161.91489,35.76277,6.93358,30.81083,38.57541,63.5898,10.16373,16.65803,90.09083,29.89596,24.15218,56.26,65.81634,0.0174
9/25/2012,9.89721,20.57843,28.21047,32.52,132.71232,8.45779,36.73,3.32,33.44467,68.26152,249.67,72.98187,67.6581,10.92905,7.85566,19.72067,83.81913,28.87351,25.29814,50.37645,34.32955,48.8965,74.89,44.17604,15.06854,318.81,20.57651,83.1882,49.5848,10.78297,44.99862,163.33922,35.80145,6.87861,30.89429,38.15723,63.48567,10.18538,16.73052,89.82243,29.90526,24.16487,54.765,65.45045,0.017
9/26/2012,9.76525,21.07775,28.26347,32.82,133.72892,8.45779,37.57,3.43,33.91865,68.90361,256.59,74.35178,67.74758,10.63898,7.99379,19.74398,84.57077,29.28206,25.60876,51.06083,35.00056,49.07036,75.21,44.42433,15.35387,320.31,21.04872,83.83196,48.77808,10.80498,44.80975,167.31751,36.43579,6.88548,30.6439,38.27396,63.73111,10.21136,16.49778,89.85598,30.29557,24.10776,55.66,65.85938,0.0164
9/27/2012,9.85951,20.63799,27.9536,32.435,133.61596,8.51992,36.97,3.37,33.60582,68.9445,254.32,74.03498,67.78856,10.55009,7.86903,19.72533,83.97857,29.06002,25.36716,50.42365,35.33765,48.4991,75.06,44.37054,15.33671,317.54,20.99262,83.37417,48.34658,10.78297,45.32038,168.66817,36.5673,6.77553,30.67173,38.02677,63.79804,10.19404,16.55501,89.71339,30.06324,23.92373,55.89,65.60829,0.0166
9/30/2012,10.13286,20.39931,28.16562,32.62,133.20179,8.38789,38,3.28,32.92328,69.59068,252.01,73.98361,67.91151,10.3957,7.98488,19.79993,83.09027,29.08667,25.50522,50.17193,35.6986,48.92962,75.01,44.68918,15.24982,316.13,21.36665,83.86772,48.41225,10.70962,45.03359,166.35978,36.46673,6.82363,30.6439,38.67909,64.28147,10.29797,16.48252,90.83733,30.36062,23.95546,56.44,65.85938,
10/1/2012,10.2554,20.45871,27.94545,32.57,133.54066,8.45002,38.16,3.27,32.7716,70.62947,250.6,74.10348,67.76397,10.3957,7.95815,19.66939,83.3484,29.53962,25.39305,50.80911,35.30267,48.51566,75.5,44.66022,15.44809,302.96,21.03937,84.37558,48.35596,10.78297,45.2994,164.97638,36.07994,6.72743,30.81083,37.97184,64.23685,10.259,16.59317,90.76184,31.04831,23.99353,57.28,65.80199,0.0164
10/2/2012,11.10373,20.77241,28.47141,32.6,133.81363,8.47332,38.12,3.12,32.22177,70.99754,255.92,74.06067,67.81315,10.50798,8.11856,19.84189,83.88746,30.25013,25.46207,52.23293,34.9783,49.56297,76.76,44.70574,15.60111,300.67,20.48767,83.07375,48.35596,10.80498,45.31339,165.09098,36.07994,6.83051,31.09598,37.83451,64.29635,10.3023,16.85261,90.75345,31.8754,24.22198,57.76,65.78764,0.0164
10/3/2012,11.00004,20.62855,28.85875,32.68,134.64197,8.54322,38.9,3.22,33.67218,70.66219,260.47,74.07779,68.35415,10.68109,8.38591,19.93047,83.42433,31.04946,25.60013,51.75307,35.5539,49.59195,77.38,44.88368,15.73257,294.01,20.69339,83.79619,48.84375,10.66561,45.74008,165.5985,36.38937,6.94733,31.20726,38.26023,64.54922,10.259,16.98615,91.48317,32.26571,24.32986,59.39,66.1607,0.0164
10/4/2012,10.99062,20.18894,29.19716,32.47,135.56443,8.48109,38.14,3.22,33.26455,71.11205,258.51,73.53839,68.77219,10.57348,8.3057,19.94911,83.62932,30.88071,25.62601,51.76094,35.28677,49.93139,76.53,44.87954,15.74981,280.93,20.70274,84.04654,48.48729,10.78297,45.45329,163.52749,36.8729,6.98168,31.17249,38.59669,64.62359,10.29364,16.84498,91.55027,33.64109,24.30448,59.42,66.39745,0.017
10/7/2012,10.90578,19.74283,29.07892,32.23,135.27263,8.41119,38.09,3.19,33.35935,70.37591,259.06,74.00074,68.7558,10.57348,8.27005,19.89317,83.53062,30.8896,25.53973,51.46202,34.69049,49.66646,76.03,44.8961,15.60758,286.56,20.52508,84.13238,47.88694,10.73162,45.62816,164.48523,36.50636,6.90609,31.10294,38.2877,64.4451,10.31529,16.94418,91.92771,33.78049,24.17609,58.49,66.49072,
10/8/2012,10.65128,19.67106,28.90768,31.685,133.51242,8.37235,37.03,3.25,33.0086,69.87696,250.96,74.44596,68.00168,10.38166,8.20767,19.70202,83.19656,30.72973,25.54836,50.40005,34.69049,49.15315,76.08,44.45744,15.22396,286.74,20.64196,83.9464,47.09899,10.69495,45.67013,162.13591,36.10082,6.94045,31.25595,37.71091,64.01373,10.19404,16.96707,91.96965,32.32147,23.84227,58.48,66.09613,
10/9/2012,10.68899,19.8276,28.69158,31.51,131.02742,8.26362,36.57,3.15,32.82848,69.23896,244.99,73.17879,67.23117,10.37699,8.20767,19.37101,83.13582,31.20933,25.46207,50.91924,33.97178,48.84683,75.98,44.56503,15.15499,286.62,20.5578,80.43433,47.3335,10.70228,45.31339,156.7251,34.98558,6.85799,31.04034,36.92813,63.95423,10.09011,16.85261,91.85222,32.8233,23.70104,57,65.30697,0.0174
10/10/2012,10.52875,19.4313,28.51218,31.78,130.37793,8.31022,36.9,3.2,32.78108,69.20625,244.22,73.60689,67.19018,10.47991,8.32352,19.35237,83.09786,31.54682,25.41893,50.32926,34.15146,48.76403,76.12,44.70574,15.14206,286.36,20.73547,80.87066,46.49865,10.79764,45.10354,154.44127,34.82181,6.96794,31.43678,37.06546,63.95423,10.09877,16.94037,92.0032,32.71178,23.27735,56.88,65.40741,0.0172
10/11/2012,10.70784,19.48123,28.45468,31.94,129.74726,8.24032,36.56,2.74,32.33553,68.7073,242.36,73.05893,67.21478,10.44248,8.12747,19.25912,82.74102,30.86295,25.27225,50.8563,33.4725,49.62506,76.13,44.6478,15.42223,290.47,20.50637,80.16252,46.19847,10.7463,44.8797,155.68551,35.07137,6.9542,31.23508,36.82513,63.70136,10.09444,16.82972,91.62576,32.52592,22.87292,53.53,65.30697,0.017
10/14/2012,10.7644,19.63734,29.59238,32.33,130.56618,8.34129,36.87,2.75,33.0086,70.52313,244.18,73.15311,67.45249,10.58284,8.41264,19.47358,83.41673,32.5593,25.31539,52.74424,33.35484,49.97279,76.73,44.88368,15.7024,295.14,20.70742,80.69899,46.27352,10.81231,45.1595,156.8397,35.25074,7.02291,31.37418,37.31265,64.16248,10.1464,17.00141,92.82518,33.04633,22.60329,53.24,65.65133,
10/15/2012,10.91521,20.10239,29.62523,33.24,131.22509,8.51215,38.27,2.68,33.59634,72.0077,243.94,74.56582,69.35417,10.51734,8.43047,19.76263,83.72802,33.08331,25.42333,52.83864,33.90977,50.42027,76.65,44.93748,15.80585,291.9,21.3199,81.6074,47.17403,10.94435,45.1595,157.90386,35.87465,7.07789,31.61761,38.10917,64.45253,10.57945,17.01667,94.20913,33.25078,22.72527,53.29,66.27549,0.017
10/16/2012,10.95291,19.94218,28.35611,33.44,130.6509,8.62088,35.41,2.77,33.70062,72.96061,247.49,75.96998,69.63287,10.57816,8.41264,20.06101,83.61413,34.13132,25.52247,52.46892,34.33909,51.07391,77.69,45.75686,15.99981,290,21.3947,82.38707,45.25124,10.97369,45.65614,156.93793,36.45176,7.15348,31.84017,38.58296,65.03265,10.83062,17.25704,93.85685,34.3102,22.93069,53.95,67.00009,0.0175
10/17/2012,11.04717,19.57175,27.37038,33.475,136.45865,8.65972,28.18,2.62,33.52998,73.4432,244.85,76.10697,69.96074,10.57348,8.43938,20.02371,84.62391,34.12243,25.42756,52.75211,33.64582,50.83382,78.51,45.77755,16.07309,285.93,21.06275,82.01154,44.35991,11.11306,45.88698,152.47668,36.27239,7.16722,32.18792,38.41816,65.21115,10.9129,17.28375,94.59495,33.73402,23.12328,52.625,67.06465,0.0183
10/18/2012,10.81153,18.8664,27.16913,33.24,135.85623,8.57428,27.68,2.18,32.26917,71.292,240,74.51998,65.56719,10.4612,8.41264,19.88851,83.1586,33.00338,24.99615,51.69801,32.86351,50.27497,78.54,44.8423,15.92654,243,20.79625,81.09955,44.24735,11.05438,45.82402,149.66895,35.72647,6.99536,31.97927,37.85511,64.61616,10.88259,17.23415,93.39553,33.12997,22.67391,50.24,66.11048,0.0186
10/21/2012,11.23569,19.61476,27.02948,33.49,135.63973,8.39565,27.59,2.1,32.18385,71.81549,233.78,73.37048,64.72291,10.42377,8.51067,19.90249,82.97638,33.50073,24.98752,51.46988,33.36279,49.55055,78.17,44.82149,15.96102,237.5,20.49702,80.64176,44.04098,10.93701,45.81703,150.52028,35.95264,6.98856,31.8819,37.73838,64.36329,10.97786,17.13877,93.45425,33.02775,22.63539,49.87,66.13918,
10/22/2012,11.39593,18.97515,26.84466,33.31,134.75492,8.33352,26.92,2.14,32.83796,71.42287,234.31,71.31168,63.34583,10.36763,8.34135,19.58081,81.76161,32.76358,24.80632,51.31256,32.68383,50.48609,76.19,44.33869,15.7024,236.24,20.44559,78.23839,44.19107,10.78297,45.46028,152.07557,35.5237,6.87174,31.6663,37.18905,63.91704,10.87826,17.03575,93.15229,32.77683,22.46848,49.63,64.69716,0.0183
10/23/2012,11.65986,19.08265,26.9268,33.36,134.38782,8.14712,26.88,2.08,33.45415,71.5701,228.49,70.55679,63.19009,10.36763,8.29679,19.54817,81.7768,33.12772,24.97889,51.8868,32.59638,47.6471,76.09,44.35117,15.69809,242.82,20.07624,78.47444,44.29425,10.70228,44.99162,151.53531,35.08697,6.98856,31.58979,36.73586,62.63781,10.83062,16.91366,93.45425,32.52592,22.28232,49.5,64.48193,0.0179
10/24/2012,11.28282,18.85706,27.01716,33.4,133.97365,8.11606,26.49,2.12,33.65322,72.01997,222.92,71.03718,63.71469,10.34891,8.23441,19.81391,81.50347,33.22541,25.05655,51.9576,32.37536,48.92962,76.19,43.5354,15.67223,248.01,20.17442,79.36855,44.36929,10.54824,45.2924,150.45479,35.42232,7.13973,31.91668,36.7908,61.61145,10.98219,16.9747,96.12149,33.27866,22.1475,50.11,64.87652,0.018
10/25/2012,11.23569,18.68573,26.89395,34.01,134.26545,8.14712,26.09,2.07,33.95657,71.67644,238.24,70.65115,63.87043,10.09627,8.12747,19.95844,80.8809,32.50602,25.15146,52.28012,32.56775,49.18627,76.57,43.23157,16.18946,251.52,22.18952,79.52591,44.67885,10.45288,45.54422,148.84219,35.18835,7.11912,31.73585,37.27145,61.54451,10.90424,16.9747,95.23241,33.03704,22.23096,49.56,65.01283,0.0186
10/30/2012,11.48077,18.4172,26.90216,34.025,134.65138,8.14712,26.565,2.05,33.70062,70.74398,232.8931,70.95911,63.55075,10.18517,8.3057,19.96776,80.70628,33.20765,25.42756,52.50825,32.62659,49.93139,77.41,43.68524,16.17438,254.53,21.9651,78.85404,45.60751,10.62159,45.94993,147.82715,36.82611,7.70322,31.79844,36.7496,62.06513,10.92157,17.05483,93.14391,32.84188,22.20528,48.28,65.40741,
10/31/2012,11.82952,18.45494,26.88162,34.36,136.11979,8.21729,26.42,2.14,35.17947,71.3329,232.14,70.21366,64.09175,10.50798,8.67999,20.24749,81.35922,33.71389,26.45433,52.95663,33.53133,50.97456,77.75,44.06399,16.18515,263.25,22.44667,79.72619,45.49494,10.45288,45.68412,150.2747,38.67443,7.76534,31.23508,37.53925,62.29569,10.82629,17.10443,92.01158,33.25078,22.52626,50.48,65.7159,0.0172
11/1/2012,11.81067,17.84425,26.68037,34.39,135.00907,8.31085,25.98,2.1,34.696,70.71126,232.4224,69.67322,64.05896,10.44211,8.77802,20.22418,81.40477,33.40296,26.05743,53.25556,31.64711,50.90005,75.1,43.68524,16.21102,262.32,22.2316,77.51595,44.81017,10.42354,45.42531,155.52998,38.37028,7.71012,30.92211,37.16159,61.98332,10.79598,16.80683,89.705,33.27866,22.42355,45.0099,64.76173,0.0175
11/4/2012,11.91436,18.08621,26.71323,34.24,134.77375,8.08475,26.21,2.11,34.75288,70.62947,234.33,69.44161,64.55078,10.5267,8.6889,20.14492,80.77461,33.15421,26.28176,52.57905,32.6727,51.3554,72.9358,43.79762,16.13343,265.2,22.47005,78.10249,44.77265,10.31351,44.80975,149.96364,39.37633,7.76534,29.97622,37.64224,61.82713,10.79598,16.59698,89.74694,33.19502,22.35935,46.41,65.02,
11/5/2012,11.94264,18.0314,26.62287,34.39,134.78316,8.17051,26.03,2.07,34.67704,71.39834,237.56,71.04575,65.37047,10.61091,8.85823,20.52721,81.2757,34.17584,26.41119,52.88584,32.80785,52.09224,71.62,43.96826,16.02136,279.69,22.8207,78.93937,45.02592,10.35019,44.81675,148.17095,39.32174,7.88268,30.43414,37.51178,62.05025,10.87393,16.72289,90.49344,33.78978,22.34009,46.15,65.72307,0.0172
11/6/2012,11.86723,17.34468,26.49966,33.47,133.75715,7.85086,25.69,2.01,34.22201,69.80334,232.0608,68.5323,65.13276,10.41441,8.2255,20.49458,80.53925,32.02597,26.21274,52.93304,32.11777,51.5127,69.47,43.6894,15.76706,272.86,22.512,76.9008,45.00716,10.23282,44.02632,143.5951,38.64324,7.63419,29.8001,36.73586,61.79738,10.6704,16.32609,89.36111,33.24149,21.59427,45.5285,63.67125,0.0178
11/7/2012,12.27254,16.71518,26.07251,32.9803,133.43712,7.91323,26.23,1.98,34.13669,69.31258,227.35,67.67447,64.87865,10.29277,8.36808,20.29411,78.72469,31.98155,26.03154,52.54758,31.12556,50.91661,68.26,43.31481,15.60326,261.36,22.2641,75.72772,45.13849,10.09345,43.76051,141.53228,38.12071,7.52375,30.22984,36.28267,61.43295,10.62709,16.31846,89.034,32.39581,21.31296,44.61,62.8694,0.0168
11/8/2012,11.88608,17.00457,26.63109,32.9,133.96424,7.7651,25.88,2.03,34.16513,69.66429,226.31,67.39138,65.35407,9.97463,8.40373,20.4433,78.27674,31.91937,25.928,52.57118,31.17168,50.90005,68.72,43.23157,15.56878,259.52,22.24072,75.70626,44.0785,10.02743,43.34081,143.49687,38.25329,7.54446,29.92691,36.5436,61.82713,10.69638,16.67329,88.47203,32.91623,21.53123,45.01,62.97085,0.0162
11/11/2012,11.58445,16.87309,26.64341,32.7,134.38782,7.75731,26.51,1.99,34.18409,69.95057,226.47,67.39996,65.53441,10.07756,8.36808,20.37337,77.80602,32.35467,25.88486,52.31159,31.35612,50.81726,69,43.4147,15.58818,263.56,22.367,75.77064,43.81585,9.95315,42.98407,143.96346,38.64324,7.57207,29.50421,36.26207,62.20644,10.78732,16.6275,87.59134,32.45157,21.74307,44,63.05027,
11/12/2012,11.86723,16.8752,26.56537,32.54,133.95483,7.59359,26.42,2.09,34.13669,70.44952,226.6,66.34483,66.01802,10.03096,8.31461,20.21952,77.14548,32.1237,25.61738,52.43745,31.36725,50.82554,68.94,43.40222,15.56508,262.13,22.6149,75.3057,43.71267,9.95315,43.37578,143.90616,38.58085,7.59278,29.6592,35.88442,62.76424,10.79165,16.58172,86.78613,31.86611,21.79443,44.1,62.43652,
11/13/2012,11.32052,16.68814,26.17929,32.235,132.16638,7.62477,25.65,1.93,33.73854,69.01211,222.95,65.46984,65.76392,9.99802,8.01162,20.04702,75.96868,31.11095,25.37579,51.47775,31.10807,49.56711,67.5,43.09006,15.25844,256.54,22.44652,73.96096,44.25673,9.58177,43.02254,142.17077,37.78536,7.36499,29.10265,35.2939,62.37006,10.66095,16.31464,86.90356,31.43862,21.6853,42.16,62.1477,0.0159
11/14/2012,11.36765,16.33814,25.9575,32.64,131.12155,7.57799,25.3905,1.87,33.19819,69.11889,220.599,64.89509,65.45244,9.88106,8.10073,20.15891,75.9459,31.27974,25.29814,50.51018,31.03797,49.28562,68.54,43.18995,15.14637,260.3,22.28281,73.32619,44.9884,9.48521,42.40631,143.39045,37.63719,7.29597,28.99697,35.32136,62.34775,10.62174,16.16966,85.31831,31.18771,21.45419,40.66,62.19824,0.0159
11/15/2012,11.08488,16.40211,25.82607,32.65,131.46041,7.71053,26.12,1.86,33.41623,69.43923,225.23,64.59485,65.57539,10.34049,8.12747,20.20553,76.56847,31.07541,25.5311,51.27322,31.16225,48.97929,69.27,43.76432,15.27999,262.76,22.43716,73.8888,45.68255,9.57434,43.13587,146.43557,38.16751,7.24765,29.14492,35.45869,63.24024,10.68273,16.58172,86.29965,31.72671,21.27444,41.22,62.42208,0.0158
